compound_id,mol_weight,logP,num_h_donors,num_h_acceptors,rotatable_bonds,bioactivity,lab,batch_id,experiment_temp,pH,exposure_time_hr,assay_type,assay_result,passed_threshold,multi_assay_success
CMPD_051,251.84348952912168,3.9830203990286814,0,2,6,15.952790545591215,LabX,BATCH_035,24.33601108223985,8.137475980909304,3.8661267772729873,toxicity,6.266337206632104,True,1
CMPD_052,272.18849724224,4.178662330963221,1,6,6,17.200748069910265,LabX,BATCH_014,20.980919889657063,8.295017670216708,22.77428204577943,in_vitro,5.200512974090319,True,0
CMPD_052,272.18849724224,4.178662330963221,1,6,6,17.200748069910265,LabX,BATCH_014,20.980919889657063,8.295017670216708,22.77428204577943,in_vivo,9.210322761944836,True,0
CMPD_052,272.18849724224,4.178662330963221,1,6,6,17.200748069910265,LabX,BATCH_014,20.980919889657063,8.295017670216708,22.77428204577943,toxicity,2.580375605884176,False,0
CMPD_053,267.42232412131096,3.7467580176014392,2,4,9,19.066428480343102,LabX,BATCH_061,23.871223802588556,7.165824192462806,5.051539987565781,in_vitro,6.5089513995414,True,1
CMPD_053,267.42232412131096,3.7467580176014392,2,4,9,19.066428480343102,LabX,BATCH_061,23.871223802588556,7.165824192462806,5.051539987565781,in_vivo,4.917512586721893,True,1
CMPD_053,267.42232412131096,3.7467580176014392,2,4,9,19.066428480343102,LabX,BATCH_061,23.871223802588556,7.165824192462806,5.051539987565781,toxicity,5.004292564253084,True,1
CMPD_054,290.69336978250794,3.4310184506284207,1,4,2,17.33210597898017,LabY,BATCH_027,22.47319367490879,7.4532483210172575,20.91112282345209,in_vitro,3.374848435378384,False,0
CMPD_054,290.69336978250794,3.4310184506284207,1,4,2,17.33210597898017,LabY,BATCH_027,22.47319367490879,7.4532483210172575,20.91112282345209,in_vivo,7.03868653449737,True,0
CMPD_054,290.69336978250794,3.4310184506284207,1,4,2,17.33210597898017,LabY,BATCH_027,22.47319367490879,7.4532483210172575,20.91112282345209,toxicity,6.305683068642314,True,0
CMPD_055,342.6474857001802,3.3834515394814253,5,5,11,21.13006080872416,LabX,BATCH_081,23.966506475878766,8.025938777418046,17.18068731403184,in_vitro,6.667274793607383,True,0
CMPD_055,342.6474857001802,3.3834515394814253,5,5,11,21.13006080872416,LabX,BATCH_081,23.966506475878766,8.025938777418046,17.18068731403184,in_vivo,5.338490809637929,True,0
CMPD_055,342.6474857001802,3.3834515394814253,5,5,11,21.13006080872416,LabX,BATCH_081,23.966506475878766,8.025938777418046,17.18068731403184,toxicity,4.35021037071955,False,0
CMPD_056,300.5047519886343,3.774063164363645,1,6,0,18.9624576381415,LabX,BATCH_072,24.69534319109128,7.479787488768348,1.739801217420522,in_vitro,4.866876902911086,True,0
CMPD_056,300.5047519886343,3.774063164363645,1,6,0,18.9624576381415,LabX,BATCH_072,24.69534319109128,7.479787488768348,1.739801217420522,in_vivo,5.86693130011128,True,0
CMPD_056,300.5047519886343,3.774063164363645,1,6,0,18.9624576381415,LabX,BATCH_072,24.69534319109128,7.479787488768348,1.739801217420522,toxicity,0.9888476541605185,False,0
CMPD_057,286.1080816729795,3.613883500702436,1,9,11,19.800472165135517,LabZ,BATCH_011,27.9513388772191,7.358642683935272,23.219291053599576,in_vitro,6.745865735150916,True,1
CMPD_057,286.1080816729795,3.613883500702436,1,9,11,19.800472165135517,LabZ,BATCH_011,27.9513388772191,7.358642683935272,23.219291053599576,in_vivo,9.852385629366132,True,1
CMPD_057,286.1080816729795,3.613883500702436,1,9,11,19.800472165135517,LabZ,BATCH_011,27.9513388772191,7.358642683935272,23.219291053599576,toxicity,5.960670093906953,True,1
CMPD_058,213.470268984654,2.6755120810543485,2,9,2,13.62247929453674,LabY,BATCH_026,20.92340694047545,7.998472661204934,22.535979791834915,in_vitro,4.438146751584452,False,0
CMPD_058,213.470268984654,2.6755120810543485,2,9,2,13.62247929453674,LabY,BATCH_026,20.92340694047545,7.998472661204934,22.535979791834915,in_vivo,4.677529490641461,True,0
CMPD_058,213.470268984654,2.6755120810543485,2,9,2,13.62247929453674,LabY,BATCH_026,20.92340694047545,7.998472661204934,22.535979791834915,toxicity,6.415084701868338,True,0
CMPD_059,314.00265614515735,3.786192616153951,2,7,4,20.699109387311733,LabZ,BATCH_034,26.176169199489006,6.904554362181338,7.215724126419425,in_vitro,4.483422673369764,False,0
CMPD_059,314.00265614515735,3.786192616153951,2,7,4,20.699109387311733,LabZ,BATCH_034,26.176169199489006,6.904554362181338,7.215724126419425,in_vivo,6.737350542678354,True,0
CMPD_059,314.00265614515735,3.786192616153951,2,7,4,20.699109387311733,LabZ,BATCH_034,26.176169199489006,6.904554362181338,7.215724126419425,toxicity,4.651718565739512,True,0
CMPD_060,323.7004622693454,3.069715105288719,2,8,6,20.39513943034059,LabX,BATCH_027,21.726705076357483,8.25566520715163,21.587443191792115,in_vitro,8.428366933248675,True,0
CMPD_060,323.7004622693454,3.069715105288719,2,8,6,20.39513943034059,LabX,BATCH_027,21.726705076357483,8.25566520715163,21.587443191792115,in_vivo,8.373192272044376,True,0
CMPD_060,323.7004622693454,3.069715105288719,2,8,6,20.39513943034059,LabX,BATCH_027,21.726705076357483,8.25566520715163,21.587443191792115,toxicity,4.339660664118118,False,0
CMPD_061,248.99940696569365,2.791531795762174,2,3,3,15.07993969783347,LabX,BATCH_026,26.52021606162938,7.083033856302385,13.942365496870666,in_vitro,4.837952326522401,True,1
CMPD_061,248.99940696569365,2.791531795762174,2,3,3,15.07993969783347,LabX,BATCH_026,26.52021606162938,7.083033856302385,13.942365496870666,in_vivo,4.95526227624332,True,1
CMPD_061,248.99940696569365,2.791531795762174,2,3,3,15.07993969783347,LabX,BATCH_026,26.52021606162938,7.083033856302385,13.942365496870666,toxicity,4.982067348472521,True,1
CMPD_062,297.9908292083243,2.6658275559456373,1,4,10,17.938782894994805,LabY,BATCH_061,24.40058881294429,8.486452134561098,1.2661605713712163,in_vitro,3.105141909878648,False,0
CMPD_062,297.9908292083243,2.6658275559456373,1,4,10,17.938782894994805,LabY,BATCH_061,24.40058881294429,8.486452134561098,1.2661605713712163,in_vivo,2.825478631451296,False,0
CMPD_062,297.9908292083243,2.6658275559456373,1,4,10,17.938782894994805,LabY,BATCH_061,24.40058881294429,8.486452134561098,1.2661605713712163,toxicity,7.499515143095912,True,0
CMPD_063,305.7902457099614,3.3919478144083404,4,4,10,18.173294610871725,LabY,BATCH_090,23.866873966048807,6.733205932857602,9.459102966052964,in_vitro,7.179574028408334,True,1
CMPD_063,305.7902457099614,3.3919478144083404,4,4,10,18.173294610871725,LabY,BATCH_090,23.866873966048807,6.733205932857602,9.459102966052964,in_vivo,7.145041428354543,True,1
CMPD_063,305.7902457099614,3.3919478144083404,4,4,10,18.173294610871725,LabY,BATCH_090,23.866873966048807,6.733205932857602,9.459102966052964,toxicity,4.861243266119342,True,1
CMPD_064,328.93805271911083,2.9917378189086987,4,7,0,19.62920400865793,LabZ,BATCH_092,29.544362905329532,7.785492092150559,21.53307848891617,in_vitro,8.78402353997939,True,1
CMPD_064,328.93805271911083,2.9917378189086987,4,7,0,19.62920400865793,LabZ,BATCH_092,29.544362905329532,7.785492092150559,21.53307848891617,in_vivo,4.955062046650865,True,1
CMPD_064,328.93805271911083,2.9917378189086987,4,7,0,19.62920400865793,LabZ,BATCH_092,29.544362905329532,7.785492092150559,21.53307848891617,toxicity,6.725752347799482,True,1
CMPD_065,278.25694625263577,2.336819220130401,2,8,5,17.512358300281615,LabX,BATCH_084,24.35697438316702,7.524063237382979,4.149132951900247,in_vitro,2.222755970930032,False,0
CMPD_065,278.25694625263577,2.336819220130401,2,8,5,17.512358300281615,LabX,BATCH_084,24.35697438316702,7.524063237382979,4.149132951900247,in_vivo,4.540529337004299,True,0
CMPD_065,278.25694625263577,2.336819220130401,2,8,5,17.512358300281615,LabX,BATCH_084,24.35697438316702,7.524063237382979,4.149132951900247,toxicity,4.688357888852367,True,0
CMPD_066,273.73918916745606,3.3207722465815945,3,6,1,16.867049570146623,LabY,BATCH_054,28.74855218121197,7.553537814538984,8.28449380657997,in_vitro,4.86902492395677,True,0
CMPD_066,273.73918916745606,3.3207722465815945,3,6,1,16.867049570146623,LabY,BATCH_054,28.74855218121197,7.553537814538984,8.28449380657997,in_vivo,2.349002064008628,False,0
CMPD_066,273.73918916745606,3.3207722465815945,3,6,1,16.867049570146623,LabY,BATCH_054,28.74855218121197,7.553537814538984,8.28449380657997,toxicity,6.4077618556485145,True,0
CMPD_067,286.3050810459491,3.254714582557067,0,4,11,18.064983226675565,LabX,BATCH_018,25.177212781449494,6.959922830802069,4.407080206376811,in_vitro,7.057220622606756,True,0
CMPD_067,286.3050810459491,3.254714582557067,0,4,11,18.064983226675565,LabX,BATCH_018,25.177212781449494,6.959922830802069,4.407080206376811,in_vivo,3.512281221754169,False,0
CMPD_067,286.3050810459491,3.254714582557067,0,4,11,18.064983226675565,LabX,BATCH_018,25.177212781449494,6.959922830802069,4.407080206376811,toxicity,2.7053169673573416,False,0
CMPD_068,338.5331115833215,3.42504944267081,5,2,2,20.71080283682822,LabX,BATCH_016,24.01536241004193,7.862418515643098,18.29956252192632,in_vitro,3.462116750212155,False,0
CMPD_068,338.5331115833215,3.42504944267081,5,2,2,20.71080283682822,LabX,BATCH_016,24.01536241004193,7.862418515643098,18.29956252192632,in_vivo,5.990997338280362,True,0
CMPD_068,338.5331115833215,3.42504944267081,5,2,2,20.71080283682822,LabX,BATCH_016,24.01536241004193,7.862418515643098,18.29956252192632,toxicity,3.806793290183291,False,0
CMPD_069,331.3153632651801,3.1855510229788115,3,0,3,18.034502242084237,LabY,BATCH_099,26.01805670813595,7.107441907182377,23.607733197265087,in_vitro,4.731869500727248,True,0
CMPD_069,331.3153632651801,3.1855510229788115,3,0,3,18.034502242084237,LabY,BATCH_099,26.01805670813595,7.107441907182377,23.607733197265087,in_vivo,2.8530785105946097,False,0
CMPD_069,331.3153632651801,3.1855510229788115,3,0,3,18.034502242084237,LabY,BATCH_099,26.01805670813595,7.107441907182377,23.607733197265087,toxicity,8.958572811002927,True,0
CMPD_070,299.3596409348276,4.414664831763639,5,8,5,19.06946125042688,LabZ,BATCH_034,27.30778826907698,7.384308227573165,2.3073331263849344,in_vitro,5.146397256325566,True,1
CMPD_070,299.3596409348276,4.414664831763639,5,8,5,19.06946125042688,LabZ,BATCH_034,27.30778826907698,7.384308227573165,2.3073331263849344,in_vivo,7.299430658453261,True,1
CMPD_070,299.3596409348276,4.414664831763639,5,8,5,19.06946125042688,LabZ,BATCH_034,27.30778826907698,7.384308227573165,2.3073331263849344,toxicity,5.986339668477673,True,1
CMPD_071,330.5932958156486,3.75866864734182,3,4,5,19.749566079781165,LabX,BATCH_002,27.70407873194865,7.81159255979944,12.431543898875752,in_vitro,4.916239890069862,True,0
CMPD_071,330.5932958156486,3.75866864734182,3,4,5,19.749566079781165,LabX,BATCH_002,27.70407873194865,7.81159255979944,12.431543898875752,in_vivo,4.812675350221444,True,0
CMPD_071,330.5932958156486,3.75866864734182,3,4,5,19.749566079781165,LabX,BATCH_002,27.70407873194865,7.81159255979944,12.431543898875752,toxicity,3.5495126467244296,False,0
CMPD_072,228.93926379443525,3.2501933381892614,3,8,6,17.301829057534462,LabY,BATCH_054,29.19881504100502,7.724622577680794,17.471999169997904,in_vitro,4.099073698232549,False,0
CMPD_072,228.93926379443525,3.2501933381892614,3,8,6,17.301829057534462,LabY,BATCH_054,29.19881504100502,7.724622577680794,17.471999169997904,in_vivo,2.984395336802991,False,0
CMPD_072,228.93926379443525,3.2501933381892614,3,8,6,17.301829057534462,LabY,BATCH_054,29.19881504100502,7.724622577680794,17.471999169997904,toxicity,2.76626805613411,False,0
CMPD_073,323.74962618280574,3.468186581276319,4,9,4,19.671215961453758,LabY,BATCH_020,23.43971223722445,6.942553182132368,4.712590716814201,in_vitro,9.172750835102704,True,1
CMPD_073,323.74962618280574,3.468186581276319,4,9,4,19.671215961453758,LabY,BATCH_020,23.43971223722445,6.942553182132368,4.712590716814201,in_vivo,5.557824730163886,True,1
CMPD_073,323.74962618280574,3.468186581276319,4,9,4,19.671215961453758,LabY,BATCH_020,23.43971223722445,6.942553182132368,4.712590716814201,toxicity,7.93143448340812,True,1
CMPD_074,266.4370151155846,4.207321333747674,0,3,6,17.50536588180172,LabX,BATCH_027,26.470538619949973,8.155824124298128,9.804956783160588,in_vitro,3.411875485927956,False,0
CMPD_074,266.4370151155846,4.207321333747674,0,3,6,17.50536588180172,LabX,BATCH_027,26.470538619949973,8.155824124298128,9.804956783160588,in_vivo,2.496792815070512,False,0
CMPD_074,266.4370151155846,4.207321333747674,0,3,6,17.50536588180172,LabX,BATCH_027,26.470538619949973,8.155824124298128,9.804956783160588,toxicity,3.044443578082298,False,0
CMPD_075,353.0107348318759,3.978311405867746,3,4,1,20.951497014404666,LabY,BATCH_063,23.11174488707516,6.836282171789494,23.358207843883157,in_vitro,4.155856229820608,False,0
CMPD_075,353.0107348318759,3.978311405867746,3,4,1,20.951497014404666,LabY,BATCH_063,23.11174488707516,6.836282171789494,23.358207843883157,in_vivo,5.07299986365232,True,0
CMPD_075,353.0107348318759,3.978311405867746,3,4,1,20.951497014404666,LabY,BATCH_063,23.11174488707516,6.836282171789494,23.358207843883157,toxicity,4.698126766312014,True,0
CMPD_076,268.07265864200326,2.801894092812484,2,3,0,14.951607316887966,LabY,BATCH_072,26.611160949061453,8.462831443667328,8.76838770404127,in_vitro,3.453618063026743,False,0
CMPD_076,268.07265864200326,2.801894092812484,2,3,0,14.951607316887966,LabY,BATCH_072,26.611160949061453,8.462831443667328,8.76838770404127,in_vivo,5.175430018635528,True,0
CMPD_076,268.07265864200326,2.801894092812484,2,3,0,14.951607316887966,LabY,BATCH_072,26.611160949061453,8.462831443667328,8.76838770404127,toxicity,5.350772249079894,True,0
CMPD_077,274.41713504299065,3.0128547195866853,5,1,11,16.042740244720395,LabY,BATCH_020,23.542541214691955,7.523804242539247,8.351216886685638,in_vitro,6.404552855103157,True,0
CMPD_077,274.41713504299065,3.0128547195866853,5,1,11,16.042740244720395,LabY,BATCH_020,23.542541214691955,7.523804242539247,8.351216886685638,in_vivo,7.940864606025076,True,0
CMPD_077,274.41713504299065,3.0128547195866853,5,1,11,16.042740244720395,LabY,BATCH_020,23.542541214691955,7.523804242539247,8.351216886685638,toxicity,4.272212420982154,False,0
CMPD_078,316.87271190393534,3.1090765629883297,4,0,9,20.4025004257552,LabX,BATCH_046,23.306976311112777,7.0257614039786525,1.8222130727148864,in_vitro,7.430961187269264,True,0
CMPD_078,316.87271190393534,3.1090765629883297,4,0,9,20.4025004257552,LabX,BATCH_046,23.306976311112777,7.0257614039786525,1.8222130727148864,in_vivo,5.131875186855974,True,0
CMPD_078,316.87271190393534,3.1090765629883297,4,0,9,20.4025004257552,LabX,BATCH_046,23.306976311112777,7.0257614039786525,1.8222130727148864,toxicity,1.945362025164437,False,0
CMPD_079,319.7686240434311,3.280150024532096,5,7,7,19.512246777348324,LabZ,BATCH_015,23.173149747365397,6.843387986256983,3.358294376590812,in_vitro,8.566541620791675,True,1
CMPD_079,319.7686240434311,3.280150024532096,5,7,7,19.512246777348324,LabZ,BATCH_015,23.173149747365397,6.843387986256983,3.358294376590812,in_vivo,9.54507288379938,True,1
CMPD_079,319.7686240434311,3.280150024532096,5,7,7,19.512246777348324,LabZ,BATCH_015,23.173149747365397,6.843387986256983,3.358294376590812,toxicity,6.238192956103102,True,1
CMPD_080,286.61003763698443,3.2022883985619788,2,3,0,17.15557852242539,LabY,BATCH_059,24.964506615163213,6.688420727224988,18.34849365980997,in_vitro,5.179569928838263,True,0
CMPD_080,286.61003763698443,3.2022883985619788,2,3,0,17.15557852242539,LabY,BATCH_059,24.964506615163213,6.688420727224988,18.34849365980997,in_vivo,4.457189879671007,False,0
CMPD_080,286.61003763698443,3.2022883985619788,2,3,0,17.15557852242539,LabY,BATCH_059,24.964506615163213,6.688420727224988,18.34849365980997,toxicity,4.072104061031183,False,0
CMPD_081,311.1421210326909,3.5170046274305387,2,4,11,18.95280486066977,LabZ,BATCH_002,25.918360334669728,7.937062636244492,2.6782716572908174,in_vitro,7.421402506295033,True,1
CMPD_081,311.1421210326909,3.5170046274305387,2,4,11,18.95280486066977,LabZ,BATCH_002,25.918360334669728,7.937062636244492,2.6782716572908174,in_vivo,4.965453523903654,True,1
CMPD_081,311.1421210326909,3.5170046274305387,2,4,11,18.95280486066977,LabZ,BATCH_002,25.918360334669728,7.937062636244492,2.6782716572908174,toxicity,8.347879594489537,True,1
CMPD_082,314.8613944598546,3.867860655509444,3,5,1,20.74656540175325,LabX,BATCH_056,24.41084471900001,8.174660307866082,1.357938563950468,in_vitro,5.069724830658331,True,0
CMPD_082,314.8613944598546,3.867860655509444,3,5,1,20.74656540175325,LabX,BATCH_056,24.41084471900001,8.174660307866082,1.357938563950468,in_vivo,4.175306613153185,False,0
CMPD_082,314.8613944598546,3.867860655509444,3,5,1,20.74656540175325,LabX,BATCH_056,24.41084471900001,8.174660307866082,1.357938563950468,toxicity,3.7973990709765344,False,0
CMPD_083,311.793439681741,3.951330144691243,2,7,10,22.489768800638025,LabX,BATCH_028,22.26364558414919,6.715122783540869,11.122937020565509,in_vitro,3.512567829411004,False,0
CMPD_083,311.793439681741,3.951330144691243,2,7,10,22.489768800638025,LabX,BATCH_028,22.26364558414919,6.715122783540869,11.122937020565509,in_vivo,6.028291652812092,True,0
CMPD_083,311.793439681741,3.951330144691243,2,7,10,22.489768800638025,LabX,BATCH_028,22.26364558414919,6.715122783540869,11.122937020565509,toxicity,2.411013290283977,False,0
CMPD_084,287.86335247324814,3.336601328550355,0,7,11,20.4151290623297,LabX,BATCH_004,24.403789189568403,7.750434117305705,20.02983645296924,in_vitro,3.3633250333274933,False,0
CMPD_084,287.86335247324814,3.336601328550355,0,7,11,20.4151290623297,LabX,BATCH_004,24.403789189568403,7.750434117305705,20.02983645296924,in_vivo,7.6489652516821405,True,0
CMPD_084,287.86335247324814,3.336601328550355,0,7,11,20.4151290623297,LabX,BATCH_004,24.403789189568403,7.750434117305705,20.02983645296924,toxicity,3.0909013783510444,False,0
CMPD_085,315.1563307225707,2.682653240622802,2,6,9,20.057772351689152,LabY,BATCH_056,24.63719537771981,7.075957215865001,22.04574573983494,in_vitro,6.725409843980033,True,0
CMPD_085,315.1563307225707,2.682653240622802,2,6,9,20.057772351689152,LabY,BATCH_056,24.63719537771981,7.075957215865001,22.04574573983494,in_vivo,0.8739763769983693,False,0
CMPD_085,315.1563307225707,2.682653240622802,2,6,9,20.057772351689152,LabY,BATCH_056,24.63719537771981,7.075957215865001,22.04574573983494,toxicity,7.900174084351503,True,0
CMPD_086,342.1911121504948,2.979795029064129,3,3,5,19.458626279337228,LabX,BATCH_044,24.1808193954324,7.240295836700834,2.636570885299365,in_vitro,2.459536321944907,False,0
CMPD_086,342.1911121504948,2.979795029064129,3,3,5,19.458626279337228,LabX,BATCH_044,24.1808193954324,7.240295836700834,2.636570885299365,in_vivo,3.2472125130504823,False,0
CMPD_086,342.1911121504948,2.979795029064129,3,3,5,19.458626279337228,LabX,BATCH_044,24.1808193954324,7.240295836700834,2.636570885299365,toxicity,6.36068515597265,True,0
CMPD_087,263.2353456234352,3.2401126051849847,5,5,0,15.645194946164372,LabY,BATCH_027,25.28240362497805,7.460508002172309,5.080928001740759,in_vitro,5.540816268416098,True,0
CMPD_087,263.2353456234352,3.2401126051849847,5,5,0,15.645194946164372,LabY,BATCH_027,25.28240362497805,7.460508002172309,5.080928001740759,in_vivo,6.789974872189615,True,0
CMPD_087,263.2353456234352,3.2401126051849847,5,5,0,15.645194946164372,LabY,BATCH_027,25.28240362497805,7.460508002172309,5.080928001740759,toxicity,2.4434747414848497,False,0
CMPD_088,274.7981989337458,2.8774827703743213,2,3,9,16.106738558124242,LabX,BATCH_038,25.29031273379201,7.48919554133893,12.268430324631796,in_vitro,4.426389181332922,False,0
CMPD_088,274.7981989337458,2.8774827703743213,2,3,9,16.106738558124242,LabX,BATCH_038,25.29031273379201,7.48919554133893,12.268430324631796,in_vivo,3.7658435815791256,False,0
CMPD_088,274.7981989337458,2.8774827703743213,2,3,9,16.106738558124242,LabX,BATCH_038,25.29031273379201,7.48919554133893,12.268430324631796,toxicity,2.779622403695153,False,0
CMPD_089,300.8176689708174,4.070429493350807,4,6,2,17.371113067442778,LabX,BATCH_016,23.53414792378293,8.302799882458466,20.18008181060385,in_vitro,6.191794917040732,True,0
CMPD_089,300.8176689708174,4.070429493350807,4,6,2,17.371113067442778,LabX,BATCH_016,23.53414792378293,8.302799882458466,20.18008181060385,in_vivo,6.886102893213591,True,0
CMPD_089,300.8176689708174,4.070429493350807,4,6,2,17.371113067442778,LabX,BATCH_016,23.53414792378293,8.302799882458466,20.18008181060385,toxicity,4.326267589918933,False,0
CMPD_090,268.31327877995903,2.910229470709636,4,0,6,13.656487598839917,LabX,BATCH_082,23.519535494902584,7.448651141100582,10.008330486212603,in_vitro,8.04542259859234,True,0
CMPD_090,268.31327877995903,2.910229470709636,4,0,6,13.656487598839917,LabX,BATCH_082,23.519535494902584,7.448651141100582,10.008330486212603,in_vivo,3.428599558243315,False,0
CMPD_090,268.31327877995903,2.910229470709636,4,0,6,13.656487598839917,LabX,BATCH_082,23.519535494902584,7.448651141100582,10.008330486212603,toxicity,7.996934648274083,True,0
CMPD_091,245.89788797318215,3.8085315223676015,4,4,11,16.45239358982799,LabZ,BATCH_049,21.376021324875893,7.496301440502297,11.525533114539028,in_vitro,6.124478119516532,True,0
CMPD_091,245.89788797318215,3.8085315223676015,4,4,11,16.45239358982799,LabZ,BATCH_049,21.376021324875893,7.496301440502297,11.525533114539028,in_vivo,2.5528656290499785,False,0
CMPD_091,245.89788797318215,3.8085315223676015,4,4,11,16.45239358982799,LabZ,BATCH_049,21.376021324875893,7.496301440502297,11.525533114539028,toxicity,8.963048534165338,True,0
CMPD_092,332.7936892764587,2.659059822488731,5,9,7,18.388557849493232,LabY,BATCH_073,23.09861861316949,7.526283003026554,6.57563271940585,in_vitro,4.111044933617945,False,0
CMPD_092,332.7936892764587,2.659059822488731,5,9,7,18.388557849493232,LabY,BATCH_073,23.09861861316949,7.526283003026554,6.57563271940585,in_vivo,7.410235479228901,True,0
CMPD_092,332.7936892764587,2.659059822488731,5,9,7,18.388557849493232,LabY,BATCH_073,23.09861861316949,7.526283003026554,6.57563271940585,toxicity,5.291298243859265,True,0
CMPD_093,233.1363520192125,3.828600550648027,1,9,3,16.020062638366564,LabZ,BATCH_051,28.85125225492389,7.955186686609487,16.62428330221173,in_vitro,5.748882448903664,True,1
CMPD_093,233.1363520192125,3.828600550648027,1,9,3,16.020062638366564,LabZ,BATCH_051,28.85125225492389,7.955186686609487,16.62428330221173,in_vivo,6.802413560984616,True,1
CMPD_093,233.1363520192125,3.828600550648027,1,9,3,16.020062638366564,LabZ,BATCH_051,28.85125225492389,7.955186686609487,16.62428330221173,toxicity,6.691702368938007,True,1
CMPD_094,287.92851907427,3.430365646666207,4,3,11,17.579489095844487,LabZ,BATCH_074,22.79349858905932,7.27579705790346,9.647077921735264,in_vitro,4.315706873753079,False,0
CMPD_094,287.92851907427,3.430365646666207,4,3,11,17.579489095844487,LabZ,BATCH_074,22.79349858905932,7.27579705790346,9.647077921735264,in_vivo,6.0633311918771895,True,0
CMPD_094,287.92851907427,3.430365646666207,4,3,11,17.579489095844487,LabZ,BATCH_074,22.79349858905932,7.27579705790346,9.647077921735264,toxicity,5.913199697397004,True,0
CMPD_095,322.7683295927601,4.256265351151275,4,6,2,20.738719160081057,LabZ,BATCH_068,24.92380083465208,6.875221977090849,1.497901759506702,in_vitro,5.427122399378491,True,1
CMPD_095,322.7683295927601,4.256265351151275,4,6,2,20.738719160081057,LabZ,BATCH_068,24.92380083465208,6.875221977090849,1.497901759506702,in_vivo,4.593366932340541,True,1
CMPD_095,322.7683295927601,4.256265351151275,4,6,2,20.738719160081057,LabZ,BATCH_068,24.92380083465208,6.875221977090849,1.497901759506702,toxicity,5.423129666388496,True,1
CMPD_096,308.00099368506216,2.934218696726835,1,8,0,18.469204475013655,LabX,BATCH_008,24.51938186371033,6.671502101822209,11.60117777715217,in_vitro,8.93508149239172,True,0
CMPD_096,308.00099368506216,2.934218696726835,1,8,0,18.469204475013655,LabX,BATCH_008,24.51938186371033,6.671502101822209,11.60117777715217,in_vivo,4.409945295771685,False,0
CMPD_096,308.00099368506216,2.934218696726835,1,8,0,18.469204475013655,LabX,BATCH_008,24.51938186371033,6.671502101822209,11.60117777715217,toxicity,7.413174839608418,True,0
CMPD_097,288.38251902063143,3.2179425996942026,5,4,11,18.50675234352633,LabX,BATCH_085,22.648172968660745,7.933107279557999,14.752376816856088,in_vitro,3.760727152167071,False,0
CMPD_097,288.38251902063143,3.2179425996942026,5,4,11,18.50675234352633,LabX,BATCH_085,22.648172968660745,7.933107279557999,14.752376816856088,in_vivo,3.2373706753545126,False,0
CMPD_097,288.38251902063143,3.2179425996942026,5,4,11,18.50675234352633,LabX,BATCH_085,22.648172968660745,7.933107279557999,14.752376816856088,toxicity,11.552798690226,True,0
CMPD_098,267.07681270395125,3.31478369929478,4,3,8,17.14482650777757,LabZ,BATCH_069,26.541002036784203,8.423955309468251,17.62672317129889,in_vitro,6.080048393978487,True,1
CMPD_098,267.07681270395125,3.31478369929478,4,3,8,17.14482650777757,LabZ,BATCH_069,26.541002036784203,8.423955309468251,17.62672317129889,in_vivo,6.135026922579227,True,1
CMPD_098,267.07681270395125,3.31478369929478,4,3,8,17.14482650777757,LabZ,BATCH_069,26.541002036784203,8.423955309468251,17.62672317129889,toxicity,6.190455543668405,True,1
CMPD_099,310.31603439443813,3.423749964924844,3,8,9,18.78349336399081,LabZ,BATCH_088,26.63471666080037,8.202414770889488,16.661356342800566,in_vitro,7.814599413069176,True,1
CMPD_099,310.31603439443813,3.423749964924844,3,8,9,18.78349336399081,LabZ,BATCH_088,26.63471666080037,8.202414770889488,16.661356342800566,in_vivo,5.815620029235507,True,1
CMPD_099,310.31603439443813,3.423749964924844,3,8,9,18.78349336399081,LabZ,BATCH_088,26.63471666080037,8.202414770889488,16.661356342800566,toxicity,6.632443745114385,True,1
CMPD_100,270.34816684599383,3.3270095845487546,5,4,5,17.101841503823973,LabZ,BATCH_066,18.149273828814053,8.281653507148537,23.45927078301773,in_vitro,2.8828634434869547,False,0
CMPD_100,270.34816684599383,3.3270095845487546,5,4,5,17.101841503823973,LabZ,BATCH_066,18.149273828814053,8.281653507148537,23.45927078301773,in_vivo,6.967847074488905,True,0
CMPD_100,270.34816684599383,3.3270095845487546,5,4,5,17.101841503823973,LabZ,BATCH_066,18.149273828814053,8.281653507148537,23.45927078301773,toxicity,4.526478883924918,True,0
CMPD_101,307.9779775895479,3.3366607170455067,4,8,5,18.684646330972264,LabX,BATCH_038,22.456434795676515,7.910761119294834,7.7062874854784065,in_vitro,6.343484964383745,True,0
CMPD_101,307.9779775895479,3.3366607170455067,4,8,5,18.684646330972264,LabX,BATCH_038,22.456434795676515,7.910761119294834,7.7062874854784065,in_vivo,1.5697600906106084,False,0
CMPD_101,307.9779775895479,3.3366607170455067,4,8,5,18.684646330972264,LabX,BATCH_038,22.456434795676515,7.910761119294834,7.7062874854784065,toxicity,6.260359184730227,True,0
CMPD_102,304.2275294470427,3.3284687283071683,4,7,8,18.375200331271955,LabY,BATCH_003,25.01754502317957,6.976575552896136,21.12780731908336,in_vitro,0.5162072904503425,False,0
CMPD_102,304.2275294470427,3.3284687283071683,4,7,8,18.375200331271955,LabY,BATCH_003,25.01754502317957,6.976575552896136,21.12780731908336,in_vivo,4.448169059127646,False,0
